"year","trial_group","trial_block","trial","variety","variety_tag","identifier","replicate","sample","is_check","partner_id","partner_location_id","date_planting","date_harvest","date_vinekill","breeder_merit_score","field_merit","field_comments","yield_total","specific_gravity","vine_maturity","tuber_flesh_color","tuber_shape","tuber_appearance","tuber_defects","tuber_flesh_oxidation","tuber_heat_sprouts","yield_no1","yield_total_cwt","yield_no1_percent","size_a","oversize","pickouts","hollow_heart","vascular_discoloration","size_b","heat_necrosis","brown_center","black_spot_bruise","plant_vigor","black_spot_bruise_per_tuber","disease_reaction"
"2019","NCPT","CA","2019 NCPT CA","MSCC248-02","","54","1","1","","","","2019-02-04","2019-06-12","","2","","Small","15.1","1.103","","","2","7","","","","","509","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSCC248-03","","55","1","1","","","","2019-02-04","2019-06-12","","2","","Small","15.1","1.094","","","2","7","1 Black spot bruise ","","","","510","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSCC256-02","","56","1","1","","","","2019-02-04","2019-06-12","","3","","Few pear","11.3","1.092","","","2","5","3 IBS ","","","","381","","","","","","","","0.3","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NC475-3","","57","1","1","","","","2019-02-04","2019-06-12","","4","","Small, GC","10.5","1.085","","","3","4","4 TRV ","","","","355","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","ND13217C-1","","58","1","1","","","","2019-02-04","2019-06-12","","3","","Nematode, small, GC","13.2","1.096","","","3","3","","","","","446","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","ND13219C-4","","59","1","1","","","","2019-02-04","2019-06-12","","3","","Few pear","13","1.096","","","3","3","","","","","440","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","ND13220C-3","","60","1","1","","","","2019-02-04","2019-06-12","","3","","Small","12.2","1.086","","","3","7","","","","","412","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","ND13221C-3","","61","1","1","","","","2019-02-04","2019-06-12","","3","","Pear","11.1","1.095","","","3","3","","","","","375","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","ND124C-1","","62","1","1","","","","2019-02-04","2019-06-12","","4","","","8.2","1.085","","","3","3","3 VD ","","","","277","","","","","","0.3","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","ND113307C-3","","63","1","1","","","","2019-02-04","2019-06-12","","4","","Pear, points","10.5","1.087","","","3","3","","","","","354","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NYORQ2-2","","64","1","1","","","","2019-02-04","2019-06-12","","3","","Few pear","12.7","1.09","","","3","3","","","","","430","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NYORQ6-3","","65","1","1","","","","2019-02-04","2019-06-12","","2","","","14.2","1.086","","","2","6","","","","","480","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NYORQ6-6","","66","1","1","","","","2019-02-04","2019-06-12","","2","","","15.4","1.088","","","2","7","1 HH ","","","","520","","","","","0.1","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NYORN6-8","","67","1","1","","","","2019-02-04","2019-06-12","","4","","","13.8","1.082","","","3","4","","","","","467","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NYORN18-1","","68","1","1","","","","2019-02-04","2019-06-12","","3","","Pear","17.8","1.083","","","3","3","","","","","601","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NYORN41-5","","69","1","1","","","","2019-02-04","2019-06-12","","2","","Nice","11","1.09","","","2","7","","","","","371","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NDTX12135-1W","","70","1","1","","","","2019-02-04","2019-06-12","","4","","GC","13.2","1.087","","","3","3","","","","","448","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NDTX14362AB-1W","","71","1","1","","","","2019-02-04","2019-06-12","","4","","Small","9","1.084","","","2","4","","","","","304","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF5933-4","","72","1","1","","","","2019-02-04","2019-06-12","","4","","GC, small","11","1.084","","","2","5","yellow","","","","371","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF5960-4","","73","1","1","","","","2019-02-04","2019-06-12","","3","","Pear","15.4","1.099","","","3","4","","","","","520","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF5973-3","","74","1","1","","","","2019-02-04","2019-06-12","","3","","Few pear","11","1.1","","","2","6","","","","","371","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF5975-1","","75","1","1","","","","2019-02-04","2019-06-12","","3","","","16.9","1.091","","","2","5","","","","","572","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF6024-1","","76","1","1","","","","2019-02-04","2019-06-12","","2","","","15.5","1.086","","","2","8","yellow","","","","524","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF6030-1","","77","1","1","","","","2019-02-04","2019-06-12","","2","","","11.4","1.105","","","2","6","1 BS ","","","","385","","","","","","","","0.1","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF6031-2","","78","1","1","","","","2019-02-04","2019-06-12","","2","","Few pear, few stolons","16.4","1.092","","","2","4","","","","","553","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF6034-1","","79","1","1","","","","2019-02-04","2019-06-12","","2","","","15.5","1.097","","","2","6","1 HH ","","","","525","","","","","0.1","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF6036-1","","80","1","1","","","","2019-02-04","2019-06-12","","3","","Few stolons","12.8","1.098","","","2","5","","","","","432","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NDAF14477C-2","","81","1","1","","","","2019-02-04","2019-06-12","","2","","Few stolons","14.1","1.102","","","2","6","1 Stem end  ","","","","477","","","","","","0.1","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NDAF14477C-7","","82","1","1","","","","2019-02-04","2019-06-12","","2","","Few stolons","22.4","1.093","","","2","6","","","","","756","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","WAF14067-6","","83","1","1","","","","2019-02-04","2019-06-12","","2","","Few pear, mishappen","17.7","1.09","","","3","5","","","","","600","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF6188-9","","84","1","1","","","","2019-02-04","2019-06-12","","3","","Few pear, small","11.8","1.103","","","2","5","","","","","400","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF6192-3","","85","1","1","","","","2019-02-04","2019-06-12","","2","","Good size, nice","16","1.086","","","2","7","shatter bruise","","","","541","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF6200-4","","86","1","1","","","","2019-02-04","2019-06-12","","3","","GC, nice size","20.5","1.088","","","2","5","","","","","692","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF6232-1","","87","1","1","","","","2019-02-04","2019-06-12","","2","","","19.6","1.085","","","2","6","","","","","663","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF6241-4","","88","1","1","","","","2019-02-04","2019-06-12","","2","","Nice","16.8","1.101","","","2","7","","","","","569","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","AF6243-10","","89","1","1","","","","2019-02-04","2019-06-12","","2","","","14.6","1.101","","","2","6","","","","","494","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","WAF15195-3","","90","1","1","","","","2019-02-04","2019-06-12","","3","","Small","19.6","1.088","","","2","4","","","","","663","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","WAF15133-3","","91","1","1","","","","2019-02-04","2019-06-12","","3","","","14.1","1.089","","","2","4","","","","","478","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","B3306-2","","92","1","1","","","","2019-02-04","2019-06-12","","3","","","11.1","1.095","","","3","5","yellow flesh","","","","375","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","B3317-1","","93","1","1","","","","2019-02-04","2019-06-12","","2","","","15.8","1.089","","","3","6","2 VD ","","","","535","","","","","","0.2","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","BNC726-5","","94","1","1","","","","2019-02-04","2019-06-12","","2","","Small?","16.8","1.095","","","2","5","","","","","569","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","BNC742-2","","95","1","1","","","","2019-02-04","2019-06-12","","2","","","11.5","1.085","","","3","6","","","","","391","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","Atlantic","","96","1","1","1","","","2019-02-04","2019-06-12","","2","","","20.2","1.09","","","3","7","","","","","683","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","Lamoka","","97","1","1","","","","2019-02-04","2019-06-12","","3","","","13.7","1.09","","","2","4","","","","","464","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","Snowden","","98","1","1","","","","2019-02-04","2019-06-12","","2","","","14.8","1.092","","","2","5","","","","","501","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","CO11023-2W","","99","1","1","","","","2019-02-04","2019-06-12","","3","","GC, nice size","10.4","1.092","","","2","7","1 VD ","","","","351","","","","","","0.1","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","CO11023-2W","","99","1","1","","","","2019-02-04","2019-06-12","","3","","","13.7","1.091","","","2","7"," few pear","","","","463","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","CO11023-9W","","100","1","1","","","","2019-02-04","2019-06-12","","2","","","10.3","1.088","","","2","9"," ","","","","347","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","CO11023-9W","","100","1","1","","","","2019-02-04","2019-06-12","","2","","yield??","10.9","1.09","","","2","9","1 VD nice shape ","","","","369","","","","","","0.1","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","CO11037-5W","","101","1","1","","","","2019-02-04","2019-06-12","","2","","","13.1","1.082","","","3","7"," ","","","","443","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","CO11037-5W","","101","1","1","","","","2019-02-04","2019-06-12","","2","","oval","15","1.084","","","3","7"," ","","","","507","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NY166","","102","1","1","","","","2019-02-04","2019-06-12","","2","","few pear","13.8","1.088","","","2","8"," ","","","","467","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NY166","","102","1","1","","","","2019-02-04","2019-06-12","","2","","","16.1","1.089","","","3","8"," ","","","","544","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NY168","","103","1","1","","","","2019-02-04","2019-06-12","","3","","","16.9","1.086","","","3","8"," ","","","","571","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NY168","","103","1","1","","","","2019-02-04","2019-06-12","","2","","small?","14.8","1.088","","","2","8"," ","","","","501","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NY164","","104","1","1","","","","2019-02-04","2019-06-12","","3","","oval","13.3","1.088","","","3","6"," ","","","","449","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NY164","","104","1","1","","","","2019-02-04","2019-06-12","","3","","small flat pear","15.9","1.088","","","3","5"," ","","","","539","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NYP19-2","","105","1","1","","","","2019-02-04","2019-06-12","","3","","oblong pear few","15.5","1.101","","","3","6","1 Bruise ","","","","523","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NYP19-2","","105","1","1","","","","2019-02-04","2019-06-12","","3","","oblong","12.3","1.099","","","4","6"," ","","","","416","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NYP111-9","","106","1","1","","","","2019-02-04","2019-06-12","","2","","","13.7","1.096","","","2","8"," elongated","","","","463","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","NYP111-9","","106","1","1","","","","2019-02-04","2019-06-12","","2","","very small compressed","11","1.096","","","2","8"," ","","","","371","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA036-09","","107","1","1","","","","2019-02-04","2019-06-12","","4","","misshapen","6.6","1.08","","","1","4","2 VD, 1 Stem end ","","","","224","","","","","","0.2","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA036-09","","107","1","1","","","","2019-02-04","2019-06-12","","4","","","8.2","1.081","","","2","4"," compressed","","","","278","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA036-10","","108","1","1","","","","2019-02-04","2019-06-12","","2","","","11","1.088","","","2","8","1 VD ","","","","371","","","","","","0.1","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA036-10","","108","1","1","","","","2019-02-04","2019-06-12","","3","","attached stolens","9.1","1.083","","","2","8"," ","","","","307","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA038-09Y","","109","1","1","","","","2019-02-04","2019-06-12","","2","","blocky","12","1.088","","","3","8"," yellow ","","","","406","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA038-09Y","","109","1","1","","","","2019-02-04","2019-06-12","","2","","","10.3","1.087","","","2","8"," yellow, good shape, low yield","","","","347","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA076-04","","110","1","1","","","","2019-02-04","2019-06-12","","4","","very small, pear","9.4","1.086","","","3","6"," elongated","","","","317","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA076-04","","110","1","1","","","","2019-02-04","2019-06-12","","4","","oval","13.6","1.085","","","3","5"," ","","","","461","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA241-01","","111","1","1","","","","2019-02-04","2019-06-12","","2","","","20","1.089","","","2","7"," nice","","","","676","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA241-01","","111","1","1","","","","2019-02-04","2019-06-12","","1","","big tubers","15.5","1.088","","","2","8"," compressed","","","","523","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA252-7","","112","1","1","","","","2019-02-04","2019-06-12","","2","","good size, compressed","22","1.091","","","2","7"," nice, big tubers, high yield","","","","744","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA252-7","","112","1","1","","","","2019-02-04","2019-06-12","","2","","","18.2","1.093","","","2","7"," nice, round, good size","","","","617","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA254-04","","113","1","1","","","","2019-02-04","2019-06-12","","2","","pear compressed","21.5","1.087","","","1","7"," big tubers","","","","726","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA254-04","","113","1","1","","","","2019-02-04","2019-06-12","","2","","","18.7","1.093","","","2","6"," ","","","","632","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA260-03","","114","1","1","","","","2019-02-04","2019-06-12","","2","","mishapen","17.5","1.091","","","2","5","1 Bruise good size and shape","","","","593","","","","","","","","","","","","",""
"2019","NCPT","CA","2019 NCPT CA","MSAA260-03","","114","1","1","","","","2019-02-04","2019-06-12","","2","","","18.1","1.089","","","2","6","2 Bruise nice, large tubers","","","","612","","","","","","","","","","","","",""
