"year","trial_group","trial_block","trial","variety","variety_tag","identifier","replicate","sample","is_check","partner_id","partner_location_id","date_planting","date_harvest","date_vinekill","breeder_merit_score","field_merit","field_comments","yield_total","specific_gravity","vine_maturity","tuber_flesh_color","tuber_shape","tuber_appearance","tuber_defects","tuber_flesh_oxidation","tuber_heat_sprouts","yield_no1","yield_total_cwt","yield_no1_percent","size_a","oversize","pickouts","hollow_heart","vascular_discoloration","size_b","heat_necrosis","brown_center","black_spot_bruise","plant_vigor","black_spot_bruise_per_tuber","disease_reaction"
"2012","NCPT","CA","2012 NCPT CA","W8822-3","","","","1","","","","","","","","","","12.7","1.102","","1","2","5","heavy net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W8832-1Y","","","","1","","","","","","","","","","9.6","1.098","","3","3","4","pear shaped","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W8832-1Y","","","","1","","","","","","","","","","15.4","1.099","","3","3","4","heavy net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W8867-5","","","","1","","","","","","","","","","6.6","","","1","3","5","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W8867-5","","","","1","","","","","","","","","","6.7","1.095","","1","3","5","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W8867-7","","","","1","","","","","","","","","","10","1.092","","1","3","5","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W8875-2","","","","1","","","","","","","2","","","13","1.091","","1","3","7","growth cracks","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W8615-5","","","","1","","","","","","","","","","10.2","1.086","","2","3","4","stolen attachment","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W9184-1","","","","1","","","","","","","","","","17.1","1.077","","1","3","8","light net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W9200-13","","","","1","","","","","","","2","","","11.7","1.098","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W9252-7","","","","1","","","","","","","","","","12.2","1.096","","3","3","7","few stolen attachments","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W9281-14","","","","1","","","","","","","","","","13.5","1.093","","1","3","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W9301-5","","","","1","","","","","","","","","","13","1.083","","1","3","4","lumpy","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W9304-2","","","","1","","","","","","","2","","","15.5","1.1","","1","3","7","good yield","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W9306-1","","","","1","","","","","","","","","","12.9","1.089","","1","2","8","light net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W9313-2","","","","1","","","","","","","2","","","17.8","1.09","","1","2","7","good yield","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W9322-2","","","","1","","","","","","","","","","11.1","1.077","","1","2","7","good yield","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W9636-5","","","","1","","","","","","","","","","13.4","1.089","","1","2","5","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W9636-5","","","","1","","","","","","","","","","6","1.086","","1","2","5","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","A-28","","","","1","","","","","","","","","","23.2","1.069","","1","3","4","heavy net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W8615-5","","","","1","","","","","","","","","","24.6","1.087","","2","3","4","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W8539-2Y","","","","1","","","","","","","","","","8.9","1.095","","3","2","6","nematodes","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYH23-16","","","","1","","","","","","","2","","","13.2","1.087","","1","2","8","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ15-5","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ100-5","","","","1","","","","","","","","","","6.9","1.1","","","2","8","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ100-6","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ103-1","","","","1","","","","","","","","","","2.1","","","1","4","7","blocky","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ103-17","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ104-3","","","","1","","","","","","","","","","5.3","","","1","3","6","heavy net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ105-10","","","","1","","","","","","","","","","11.9","1.095","","1","3","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ107-5","","","","1","","","","","","","","","","8.4","1.096","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ111-2","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ112-2","","","","1","","","","","","","","","","7","","","1","3","7","growth cracks","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ112-8","","","","1","","","","","","","","","","10.6","1.097","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ112-9","","","","1","","","","","","","","","","9.4","1.097","","1","3","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ15-7","","","","1","","","","","","","","","","9.6","1.095","","1","3","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W8539-2Y","","","","1","","","","","","","","","","12.4","1.093","","3","2","6","nematodes","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ17-6","","","","1","","","","","","","","","","6.7","","","1","3","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ21-5","","","","1","","","","","","","","","","11.1","1.096","","1","3","6","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ2-2","","","","1","","","","","","","2","","","10.1","1.098","","1","3","8","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ2-21","","","","1","","","","","","","","","","6.3","","","1","2","8","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ2-27","","","","1","","","","","","","","","","9.7","1.106","","1","3","5","pear shaped","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ2-29","","","","1","","","","","","","2","","","11.6","1.097","","1","2","8","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ2-37","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ2-9","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ4-3","","","","1","","","","","","","2","","","14.6","1.091","","1","3","6","pear shaped & stolen attachments","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYJ5-2","","","","1","","","","","","","","","","16.4","1.093","","1","3","8","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","W10670-3","","","","1","","","","","","","","","","16.8","1.094","","1","2","8","light net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4457-1","","","","1","","","","","","","","","","12.9","1.082","","1","3","8","blocky","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","MSQ089-1","","","","1","","","","","","","2","","","11.2","1.087","","1","2","6","heavy net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","NYH15-17","","","","1","","","","","","","","","","13.7","1.098","","1","3","6","heavy net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","MSQ086-3","","","","1","","","","","","","2","","","11.8","1.086","","1","3","8","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4648-2","","","","1","","","","","","","2","","","7.7","1.091","","1","3","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4386-16","","","","1","","","","","","","2","","","16.1","1.092","","1","3","6","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4437-1","","","","1","","","","","","","","","","9.6","1.093","","1","2","6","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4437-5","","","","1","","","","","","","2","","","10.3","1.095","","1","3","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4441-8","","","","1","","","","","","","","","","8.1","1.095","","1","3","5","heavy net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4442-4","","","","1","","","","","","","","","","9.3","1.086","","1","2","5","heavy net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4518-1","","","","1","","","","","","","","","","12","1.088","","1","3","4","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4521-1","","","","1","","","","","","","2","","","6.4","1.087","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4521-1","","","","1","","","","","","","","","","5.1","","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4552-5","","","","1","","","","","","","","","","15.5","1.087","","1","2","8","attached stolens few","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4573-2","","","","1","","","","","","","","","","9.5","1.104","","1","2","6","attached stolens few","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4640-1","","","","1","","","","","","","","","","10.8","1.093","","1","3","5","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4648-2","","","","1","","","","","","","2","","","8.4","1.092","","1","3","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4157-6","","","","1","","","","","","","2","","","8","1.095","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4725-14","","","","1","","","","","","","","","","8.9","1.091","","1","3","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4736-10","","","","1","","","","","","","","","","12.7","1.089","","1","3","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4736-5","","","","1","","","","","","","","","","7.9","1.093","","1","2","6","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4740-1","","","","1","","","","","","","","","","9","1.093","","1","2","5","heavy net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4740-4","","","","1","","","","","","","2","","","13.5","1.089","","1","2","5","heavy net skin, scab","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4746-7","","","","1","","","","","","","","","","7.4","1.101","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4747-5","","","","1","","","","","","","","","","5.6","1.086","","1","3","4","attached stolens few","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4747-7","","","","1","","","","","","","2","","","10.6","1.096","","1","2","8","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4965-2","","","","1","","","","","","","","","","10","1.081","","1","3","5","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4971-3","","","","1","","","","","","","2","","","15.4","1.09","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4975-3","","","","1","","","","","","","","","","12.1","1.088","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4975-4","","","","1","","","","","","","2","","","7.6","1.086","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4157-6","","","","1","","","","","","","2","","","6.4","1.099","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4147-1","","","","1","","","","","","","","","","10.8","1.092","","1","2","6","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","Atlantic","","","","1","1","","","","","","","","","10.4","1.096","","1","3","5","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AC00206-2W","","","","1","","","","","","","","","","10.2","1.09","","1","2","7","scab","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","MSQ086-3","","","","1","","","","","","","2","","","12.7","1.087","","1","3","8","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","A-32","","","","1","","","","","","","","","","10.6","1.092","","1","2","6","heavy net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","A-39","","","","1","","","","","","","","","","14.4","1.096","","1","3","6","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","A00206-1C","","","","1","","","","","","","","","","23.2","1.069","","1","3","8","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","A00206-1C","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","A01143-3C","","","","1","","","","","","","","","","8.2","1.087","","","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","A01143-3C","","","","1","","","","","","","","","","11.4","1.089","","","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","A03440-2C","","","","1","","","","","","","","","","13.9","1.086","","1","3","6","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","A07117-2C","","","","1","","","","","","","","","","8","1.095","","1","2","6","heavy net skin","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AC00180-2W","","","","1","","","","","","","","","","10.7","1.088","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AC00180-2W","","","","1","","","","","","","","","","5.9","1.085","","1","2","7","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AC00206-2W","","","","1","","","","","","","","","","10.7","1.089","","1","2","7","scab","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AF4147-1","","","","1","","","","","","","","","","11.6","1.091","","1","2","6","","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AC01151-5W","","","","1","","","","","","","","","","9.5","1.084","","1","2","6","scab","","","","","","","","","","","","","","","","",""
"2012","NCPT","CA","2012 NCPT CA","AC01151-5W","","","","1","","","","","","","","","","8.8","1.082","","1","2","6","scab","","","","","","","","","","","","","","","","",""
