"year","trial_group","trial_block","trial","variety","variety_tag","identifier","replicate","sample","is_check","partner_id","partner_location_id","date_planting","date_harvest","date_vinekill","breeder_merit_score","field_merit","field_comments","yield_total","specific_gravity","vine_maturity","tuber_flesh_color","tuber_shape","tuber_appearance","tuber_defects","tuber_flesh_oxidation","tuber_heat_sprouts","yield_no1","yield_total_cwt","yield_no1_percent","size_a","oversize","pickouts","hollow_heart","vascular_discoloration","size_b","heat_necrosis","brown_center","black_spot_bruise","plant_vigor","black_spot_bruise_per_tuber","disease_reaction"
"2011","NCPT","CA","2011 NCPT CA","W8603-1","","","","1","","","","","","","3","","","17.8","1.096","","","2","5","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8603-1","","","","1","","","","","","","2","","","15.9","1.093","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8615-5","","","","1","","","","","","","2","","","21.4","1.086","","","4","5","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8615-5","","","","1","","","","","","","2","","","17.3","1.088","","","4","5","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8639-3","","","","1","","","","","","","2","","","14.4","1.097","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8822-1","","","","1","","","","","","","2","","","17","1.086","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8822-2","","","","1","","","","","","","3","","","16.9","1.085","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8822-3","","","","1","","","","","","","2","","","17","1.088","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8832-1Y","","","","1","","","","","","","3","","","17.8","1.095","","","4","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8848-3","","","","1","","","","","","","2","","","14.5","1.099","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8850-1","","","","1","","","","","","","2","","","13.2","1.082","","","3","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8857-1","","","","1","","","","","","","2","","","16.5","1.09","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8867-7","","","","1","","","","","","","2","","","8.4","1.092","","","2","7","Necrosis","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8539-2Y","","","","1","","","","","","","2","","","19.4","1.09","","","2","5","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8875-2","","","","1","","","","","","","2","","","18.1","1.094","","","3","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8877-3","","","","1","","","","","","","2","","","14.4","1.09","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W9632-1","","","","1","","","","","","","3","","","9.2","1.088","","","3","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W9636-5","","","","1","","","","","","","2","","","13.9","1.093","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W9652-1","","","","1","","","","","","","2","","","15.8","1.096","","","3","7","Necrosis","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W9682-1","","","","1","","","","","","","2","","","17.8","1.089","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W9684-2","","","","1","","","","","","","3","","","11.8","1.086","","","3","5","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W9696-1","","","","1","","","","","","","3","","","12.5","1.095","","","3","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W9704-2","","","","1","","","","","","","3","","","16.9","1.089","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W9705-1","","","","1","","","","","","","2","","","15.3","1.09","","","3","8","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W9705-4","","","","1","","","","","","","2","","","14.1","1.089","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W9707-1","","","","1","","","","","","","2","","","19","1.096","","","2","8","Necrosis","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","A-32","","","","1","","","","","","","2","","","16.9","1.103","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8539-2Y","","","","1","","","","","","","3","","","16.7","1.086","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W8436-1","","","","1","","","","","","","2","","","13.2","1.096","","","3","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","ND7799c-1","","","","1","","","","","","","2","","","12.7","1.08","","","2","8","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYH15-1","","","","1","","","","","","","2","","","17.1","1.086","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NDTX059997-2W","","","","1","","","","","","","4","","","5.1","1.079","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NDTX059997-6W","","","","1","","","","","","","4","","","1.3","","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NY146","","","","1","","","","","","","2","","","9.5","1.094","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NY146","","","","1","","","","","","","3","","","8.7","1.092","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NY148","","","","1","","","","","","","2","","","10.8","1.096","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NY148","","","","1","","","","","","","2","","","14.6","1.096","","","2","8","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","Lady Liberty","","","","1","","","","","","","3","","","17.2","1.09","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NY153","","","","1","","","","","","","2","","","16.3","1.101","","","2","8","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYG20-13","","","","1","","","","","","","4","","","5.4","1.087","","","3","3","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYG20-30","","","","1","","","","","","","3","","","6.6","1.086","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYG89-2","","","","1","","","","","","","2","","","17.4","1.102","","","4","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYG89-2","","","","1","","","","","","","2","","","16.7","1.101","","","4","6","Scab","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYH1-2","","","","1","","","","","","","2","","","18.6","1.09","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYH15-17","","","","1","","","","","","","2","","","15.4","1.091","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W6609-3","","","","1","","","","","","","3","","","14","1.092","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYH15-6","","","","1","","","","","","","4","","","12.2","1.089","","","2","5","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYH15-9","","","","1","","","","","","","2","","","14.3","1.088","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYH23-16","","","","1","","","","","","","2","","","17.4","1.089","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYH23-6","","","","1","","","","","","","1","","","24.3","1.093","","","3","8","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYH25-2","","","","1","","","","","","","3","","","13.3","1.096","","","4","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYH25-8","","","","1","","","","","","","3","","","13.8","1.091","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYH28-1","","","","1","","","","","","","2","","","18.8","1.088","","","2","8","Hollow heart","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","NYH6-3","","","","1","","","","","","","1","","","19.2","1.086","","","2","8","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","TX03196-1W","","","","1","","","","","","","4","","","3.8","","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W2978-3","","","","1","","","","","","","2","","","15.5","1.087","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W4980-1","","","","1","","","","","","","2","","","13.8","1.099","","","2","7","Scab","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","W5015-5","","","","1","","","","","","","2","","","19.6","1.099","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","Hodag","","","","1","","","","","","","1","","","19.5","1.095","","","2","8","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","CO05061-2P","","","","1","","","","","","","2","","","12.4","1.093","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","ND071155CB-1","","","","1","","","","","","","3","","","17.4","1.079","","","2","6","Necrosis","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","Winterset","","","","1","","","","","","","1","","","17.1","1.097","","","2","9","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4518-1","","","","1","","","","","","","3","","","19.8","1.092","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4372-2","","","","1","","","","","","","3","","","19.9","1.107","","","3","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4386-16","","","","1","","","","","","","1","","","19.6","1.089","","","3","8","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4421-2","","","","1","","","","","","","2","","","16.5","1.092","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4421-4","","","","1","","","","","","","2","","","16.6","1.092","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4423-5","","","","1","","","","","","","4","","","7.6","1.088","","","3","4","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4437-1","","","","1","","","","","","","2","","","16.5","1.095","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4441-9","","","","1","","","","","","","3","","","17.8","1.093","","","3","5","Necrosis","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4442-1","","","","1","","","","","","","4","","","13.1","1.11","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4442-4","","","","1","","","","","","","2","","","15","1.1","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4458-2","","","","1","","","","","","","2","","","11.6","1.091","","","3","7","Hollow heart","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4463-7","","","","1","","","","","","","3","","","19.6","1.083","","","3","5","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4463-8","","","","1","","","","","","","3","","","19.2","1.088","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4521-1","","","","1","","","","","","","1","","","21","1.087","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4254-2","","","","1","","","","","","","4","","","19","1.093","","","4","3","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4526-2","","","","1","","","","","","","1","","","16.3","1.097","","","3","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4551-1","","","","1","","","","","","","2","","","17","1.093","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4552-4","","","","1","","","","","","","2","","","16.1","1.092","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4552-5","","","","1","","","","","","","1","","","21","1.096","","","2","8","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4561-1","","","","1","","","","","","","2","","","14.8","1.095","","","3","7","Necrosis","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4573-2","","","","1","","","","","","","2","","","15.5","1.107","","","3","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4592-1","","","","1","","","","","","","3","","","15.7","1.084","","","2","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4640-1","","","","1","","","","","","","2","","","19.3","1.089","","","2","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4648-2","","","","1","","","","","","","2","","","16.2","1.09","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4709-2","","","","1","","","","","","","3","","","22.7","1.082","","","3","5","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AOTX95295-1W","","","","1","","","","","","","4","","","14.1","1.094","","","3","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","Atlantic","","","","1","1","","","","","","2","","","15.2","1.096","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","Atlantic","","","","1","1","","","","","","2","","","14.5","1.092","","","3","6","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4363-5","","","","1","","","","","","","3","","","20.4","1.094","","","3","7","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AF4240-3","","","","1","","","","","","","3","","","13.9","1.092","","","3","4","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","ATTX03474-3W","","","","1","","","","","","","2","","","16.4","1.09","","","3","7","Hollow heart","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","AC03433-1W","","","","1","","","","","","","2","","","13.8","1.085","","","3","6","Hollow heart","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","A-50","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","A-63","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","A-67","","","","1","","","","","","","3","","","13.6","1.087","","","2","5","","","","","","","","","","","","","","","","","",""
"2011","NCPT","CA","2011 NCPT CA","A00206-1C","","","","1","","","","","","","2","","","19.3","1.088","","","2","7","","","","","","","","","","","","","","","","","",""
