"year","trial_group","trial_block","trial","variety","variety_tag","identifier","replicate","sample","is_check","partner_id","partner_location_id","date_planting","date_harvest","date_vinekill","breeder_merit_score","field_merit","field_comments","yield_total","specific_gravity","vine_maturity","tuber_flesh_color","tuber_shape","tuber_appearance","tuber_defects","tuber_flesh_oxidation","tuber_heat_sprouts","yield_no1","yield_total_cwt","yield_no1_percent","size_a","oversize","pickouts","hollow_heart","vascular_discoloration","size_b","heat_necrosis","brown_center","black_spot_bruise","plant_vigor","black_spot_bruise_per_tuber","disease_reaction"
"2018","NCPT","CA","2018 NCPT CA","NYN40-7","","","","1","","","","","2018-06-07 00:00:00","","4","","","10.1","1.089","","1","2","5","","","","","340","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NYN40-7","","","","1","","","","","2018-06-07 00:00:00","","4","","","8.2","1.091","","1","3","5","","","","","278.8","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","OR09256-2","","","","1","","","","","2018-06-07 00:00:00","","3","","","17.3","1.08","","1","2","7","","","","","585.6","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","OR09256-2","","","","1","","","","","2018-06-07 00:00:00","","3","","","14.9","1.077","","1","3","7","","","","","504.1","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","W12078-76","","","","1","","","","","2018-06-07 00:00:00","","2","","","18.2","1.095","","1","2","7","","","","","617","","","","","","","","","0.2","","","",""
"2018","NCPT","CA","2018 NCPT CA","W12078-76","","","","1","","","","","2018-06-07 00:00:00","","2","","","17.1","1.089","","1","2","6","","","","","577.9","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Atlantic","","","","1","1","","","","2018-06-07 00:00:00","","2","","","27.8","1.084","","1","3","7","","","","","939.7","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Atlantic","","","","1","1","","","","2018-06-07 00:00:00","","2","","","23.7","1.09","","1","2","7","","","","","802","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Atlantic","","","","1","1","","","","2018-06-07 00:00:00","","2","","","23.2","1.086","","1","2","7","","","","","783.9","","","","","0.1","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Atlantic","","","","1","1","","","","2018-06-07 00:00:00","","2","","","20.7","1.085","","1","3","7","","","","","700.9","","","","","0.1","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NDTX1246-3W/Y","","","","1","","","","","2018-06-07 00:00:00","","3","","","12.3","1.092","","1","3","6","","","","","417.1","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Lamoka","","","","1","1","","","","2018-06-07 00:00:00","","1","","","23.1","1.083","","1","3","7","","","","","780.8","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Lamoka","","","","1","1","","","","2018-06-07 00:00:00","","3","","","23.4","1.083","","1","3","6","","","","","790","","","","","0.2","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Lamoka","","","","1","1","","","","2018-06-07 00:00:00","","3","","","22.3","1.083","","1","3","6","","","","","754.7","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Lamoka","","","","1","1","","","","2018-06-07 00:00:00","","3","","","21.7","1.084","","1","3","6","","","","","734.7","","","","","0.2","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Snowden","","","","1","1","","","","2018-06-07 00:00:00","","2","","","19.6","1.09","","1","2","7","","","","","662.8","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Snowden","","","","1","1","","","","2018-06-07 00:00:00","","3","","","20.5","1.095","","1","2","7","","","","","694.7","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Snowden","","","","1","1","","","","2018-06-07 00:00:00","","3","","","20.5","1.089","","1","2","6","","","","","693.2","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Snowden","","","","1","1","","","","2018-06-07 00:00:00","","3","","","19.4","1.09","","1","2","7","","","","","654.8","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","Snowden","","","","1","1","","","","2018-06-07 00:00:00","","3","","","15.4","1.087","","1","2","7","","","","","519.5","","","","","0.1","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","A11520-1C","","","","1","","","","","2018-06-07 00:00:00","","4","","","17.3","1.065","","1","2","6","","","","","586.2","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NY165","","","","1","","","","","2018-06-07 00:00:00","","3","","","16.4","1.082","","1","3","6","","","","","553.3","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NDTX1246-3W/Y","","","","1","","","","","2018-06-07 00:00:00","","3","","","18.3","1.09","","1","3","6","","","","","617.9","","","","","","","","0.1","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSY156-2","","","","1","","","","","2018-06-07 00:00:00","","2","","","19.9","1.081","","1","3","7","","","","","673.2","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSZ246-1","","","","1","","","","","2018-06-07 00:00:00","","2","","","19.1","1.083","","1","2","6","","","","","647.1","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSY156-2","","","","1","","","","","2018-06-07 00:00:00","","3","","","21.4","1.078","","1","2","7","","","","","723.9","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSZ022-16","","","","1","","","","","2018-06-07 00:00:00","","1","","","22.2","1.086","","1","2","7","","","","","750.1","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSZ022-16","","","","1","","","","","2018-06-07 00:00:00","","2","","","18.7","1.086","","1","2","7","","","","","632","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSZ042-7","","","","1","","","","","2018-06-07 00:00:00","","2","","","22.4","1.09","","1","2","7","","","","","756.2","","","","","0.1","","","0.1","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSZ042-7","","","","1","","","","","2018-06-07 00:00:00","","2","","","21.3","1.091","","1","2","6","","","","","719.3","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSZ242-09","","","","1","","","","","2018-06-07 00:00:00","","2","","","19.1","1.091","","1","2","7","","","","","647.4","","","","","","","","0.3","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSZ242-09","","","","1","","","","","2018-06-07 00:00:00","","2","","","19.1","1.09","","1","2","7","","","","","645.5","","","","","","","","0.2","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSZ242-13","","","","1","","","","","2018-06-07 00:00:00","","1","","","21.9","1.092","","1","2","6","","","","","740.8","","","","","0.1","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSZ242-13","","","","1","","","","","2018-06-07 00:00:00","","2","","","19.8","1.093","","1","2","7","","","","","670.1","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSZ246-1","","","","1","","","","","2018-06-07 00:00:00","","2","","","21.8","1.083","","1","2","7","","","","","737.8","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NC470-3","","","","1","","","","","2018-06-07 00:00:00","","2","","","23.4","1.085","","1","3","7","","","","","790","","","","","0.2","","","0.1","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NDTX1244-3W/Y ","","","","1","","","","","2018-06-07 00:00:00","","2","","","24.1","1.08","","3","3","7","","","","","814.6","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NC470-3","","","","1","","","","","2018-06-07 00:00:00","","2","","","18.2","1.081","","1","3","7","","","","","614.8","","","","","0.2","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NCB3171-7","","","","1","","","","","2018-06-07 00:00:00","","3","","","21.3","1.074","","1","3","6","","","","","719.3","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NCB3171-7","","","","1","","","","","2018-06-07 00:00:00","","3","","","17.9","1.076","","1","3","7","","","","","605.6","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","ND12180ABC-8","","","","1","","","","","2018-06-07 00:00:00","","3","","","18.5","1.076","","1","2","7","","","","","624","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","ND12180ABC-8","","","","1","","","","","2018-06-07 00:00:00","","3","","","13.6","1.075","","1","2","7","","","","","461.1","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NDAF113470C-3","","","","1","","","","","2018-06-07 00:00:00","","2","","","20.1","1.088","","1","3","7","","","","","678.4","","","","","0.2","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NDAF113470C-3","","","","1","","","","","2018-06-07 00:00:00","","2","","","16.9","1.087","","1","3","7","","","","","570.5","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NDTX12203AB-1W","","","","1","","","","","2018-06-07 00:00:00","","4","","","16.5","1.066","","1","3","4","","","","","556.4","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NDTX12203AB-1W","","","","1","","","","","2018-06-07 00:00:00","","4","","","14.2","1.063","","1","3","4","","","","","478.6","","","","","","","","0.1","","","","",""
"2018","NCPT","CA","2018 NCPT CA","NDTX1244-3W/Y ","","","","1","","","","","2018-06-07 00:00:00","","2","","","24.6","1.084","","3","3","7","","","","","831.5","","","","","","","","0.2","","","","",""
"2018","NCPT","CA","2018 NCPT CA","AF5563-5","","","","1","","","","","2018-06-07 00:00:00","","4","","","9.2","1.081","","1","3","7","","","","","309.6","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSY022-2","","","","1","","","","","2018-06-07 00:00:00","","4","","","15","1.076","","1","3","6","","","","","507.2","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","AF5563-2","","","","1","","","","","2018-06-07 00:00:00","","4","","","19.6","1.082","","1","4","6","","","","","663.1","","","","","0.6","","","0.1","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA313-01","","","","1","","","","","2018-06-07 00:00:00","","4","","","14","1.081","","1","3","7","","","","","473.4","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA079-07Y","","","","1","","","","","2018-06-07 00:00:00","","2","","","19.1","1.089","","3","2","7","","","","","645.5","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA091-01","","","","1","","","","","2018-06-07 00:00:00","","3","","","19.6","1.08","","1","3","5","","","","","664","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA218-03","","","","1","","","","","2018-06-07 00:00:00","","4","","GC, rough","15","1.073","","1","2","6","","","","","508.7","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA241-01","","","","1","","","","","2018-06-07 00:00:00","","1","","GC, oversize","23.1","1.08","","1","2","6","","","","","780.8","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA252-7","","","","1","","","","","2018-06-07 00:00:00","","1","","GC, oversize","26","1.08","","1","2","8","","","","","879.2","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA254-04","","","","1","","","","","2018-06-07 00:00:00","","2","","","26.5","1.078","","1","2","8","","","","","897.6","","","","","0.1","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA260-03","","","","1","","","","","2018-06-07 00:00:00","","2","","GC, oversize","21","1.084","","1","2","7","","","","","708.9","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA271-05","","","","1","","","","","2018-06-07 00:00:00","","4","","","24.5","1.069","","1","2","5","","","","","826.9","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA290-02","","","","1","","","","","2018-06-07 00:00:00","","4","","Pear","21.6","1.078","","1","3","5","","","","","731.6","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA309-15","","","","1","","","","","2018-06-07 00:00:00","","3","","Pear","18","1.078","","1","3","6","","","","","608.7","","","","","","","","","0.1","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA324-04","","","","1","","","","","2018-06-07 00:00:00","","2","","","24.1","1.076","","1","2","8","","","","","816.1","","","","","0.3","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA072-05","","","","1","","","","","2018-06-07 00:00:00","","2","","Netted, GC","18.2","1.088","","1","3","6","","","","","614.8","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA328-4","","","","1","","","","","2018-06-07 00:00:00","","2","","Small","21","1.078","","1","2","7","","","","","709.2","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA342-02","","","","1","","","","","2018-06-07 00:00:00","","4","","Small","20.6","1.074","","2","3","5","","","","","697.8","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA342-11Y","","","","1","","","","","2018-06-07 00:00:00","","4","","Small","21.4","1.072","","2","2","7","","","","","724.5","","","","","0.1","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA373-3","","","","1","","","","","2018-06-07 00:00:00","","1","","Small","22.1","1.089","","2","2","7","","","","","747","","","","","","","","0.1","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA392-05","","","","1","","","","","2018-06-07 00:00:00","","4","","","15.7","1.073","","2","2","7","","","","","531.8","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA498-07","","","","1","","","","","2018-06-07 00:00:00","","2","","","21","1.082","","1","2","7","","","","","709.2","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA513-01","","","","1","","","","","2018-06-07 00:00:00","","3","","","21.6","1.083","","1","3","6","","","","","731.6","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA556-03Y","","","","1","","","","","2018-06-07 00:00:00","","3","","","23.6","1.073","","2","2","6","","","","","799.2","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA678-01","","","","1","","","","","2018-06-07 00:00:00","","3","","","17.3","1.081","","1","3","6","","","","","585.9","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA725-03","","","","1","","","","","2018-06-07 00:00:00","","3","","","23.2","1.072","","1","3","5","","","","","785.4","","","","","0.2","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA076-04","","","","1","","","","","2018-06-07 00:00:00","","4","","","15.2","1.079","","1","2","5","","","","","513.4","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAA072-04","","","","1","","","","","2018-06-07 00:00:00","","2","","","21.5","1.082","","1","3","7","","","","","725.5","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","MSAFB609-12","","","","1","","","","","2018-06-07 00:00:00","","4","","","13.2","1.085","","1","3","5","","","","","447.6","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","AOR13136-4","","","","1","","","","","2018-06-07 00:00:00","","4","","Small","11.2","1.075","","1","2","7","","","","","378.1","","","","","","","","","","","","",""
"2018","NCPT","CA","2018 NCPT CA","AF5563-2","","","","1","","","","","2018-06-07 00:00:00","","4","","","20.5","1.077","","1","3","6","","","","","694.7","","","","","0.1","","","0.1","","","","",""
"2018","NCPT","CA","2018 NCPT CA","AF5677-4","","","","1","","","","","2018-06-07 00:00:00","","3","","Netted, nice","10.9","1.078","","1","3","5","","","","","368.9","","","","","","","","","","","","",""
