"year","trial_group","trial_block","trial","variety","variety_tag","identifier","replicate","sample","is_check","partner_id","partner_location_id","date_planting","date_harvest","date_vinekill","breeder_merit_score","field_merit","field_comments","yield_total","specific_gravity","vine_maturity","tuber_flesh_color","tuber_shape","tuber_appearance","tuber_defects","tuber_flesh_oxidation","tuber_heat_sprouts","yield_no1","yield_total_cwt","yield_no1_percent","size_a","oversize","pickouts","hollow_heart","vascular_discoloration","size_b","heat_necrosis","brown_center","black_spot_bruise","plant_vigor","black_spot_bruise_per_tuber","disease_reaction"
"2017","NCPT","CA","2017 NCPT CA","MSZ251-1","","","","1","","","","","2017-06-11 00:00:00","","4","","","24.1","1.091","","1","4","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NDAF113470C-3","","","","1","","","","","2017-06-11 00:00:00","","4","","Small; nice type","37.6","1.083","","1","2","7","Pitted scab","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NDAF113470C-3","","","","1","","","","","2017-06-11 00:00:00","","4","","","39.2","1.084","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NDTX113030C-3W","","","","1","","","","","2017-06-11 00:00:00","","4","","","29.1","1.088","","1","3","4","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NDTX113030C-3W","","","","1","","","","","2017-06-11 00:00:00","","4","","","32.1","1.085","","1","3","4","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NY163","","","","1","","","","","2017-06-11 00:00:00","","4","","Pear shaped; pointed","23.1","1.087","","1","2","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NYL8-12","","","","1","","","","","2017-06-11 00:00:00","","4","","","20.1","1.09","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","BNC472-3","","","","1","","","","","2017-06-11 00:00:00","","4","","","25","1.089","","1","3","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NYL8-12","","","","1","","","","","2017-06-11 00:00:00","","4","","","16.2","1.09","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NY165","","","","1","","","","","2017-06-11 00:00:00","","4","","","29.4","1.09","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NY165","","","","1","","","","","2017-06-11 00:00:00","","4","","","29.6","1.087","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","W10659-16","","","","1","","","","","2017-06-11 00:00:00","","4","","","22","1.089","","1","3","5","1 IBS","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","W10659-16","","","","1","","","","","2017-06-11 00:00:00","","4","","","22.2","1.088","","1","3","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","Snowden","","","","1","1","","","","2017-06-11 00:00:00","","4","","Small","28.2","1.09","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","Snowden","","","","1","1","","","","2017-06-11 00:00:00","","4","","","33.1","1.086","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","Snowden","","","","1","1","","","","2017-06-11 00:00:00","","4","","1 HH","31.1","1.089","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSAFB614-6","","","","1","","","","","2017-06-11 00:00:00","","1","","Some small; sticky stolons","40.4","1.08","","1","2","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","BNC472-3","","","","1","","","","","2017-06-11 00:00:00","","4","","","26.1","1.088","","1","3","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","BNC469-7","","","","1","","","","","2017-06-11 00:00:00","","4","","","28.1","1.078","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AOR09034-3","","","","1","","","","","2017-06-11 00:00:00","","4","","GC","42","1.082","","1","2","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AORTX09037-1W","","","","1","","","","","2017-06-11 00:00:00","","4","","","41","1.083","","3","2","4","1 IBS","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AOR09034-3","","","","1","","","","","2017-06-11 00:00:00","","4","","","29.1","1.082","","1","2","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AOR11470-1","","","","1","","","","","2017-06-11 00:00:00","","4","","","33.4","1.104","","1","2","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AOR11470-1","","","","1","","","","","2017-06-11 00:00:00","","4","","","40.1","1.097","","1","2","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AOR11488-1","","","","1","","","","","2017-06-11 00:00:00","","4","","Too small","23.1","1.089","","1","2","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AOR11488-1","","","","1","","","","","2017-06-11 00:00:00","","4","","","28.8","1.092","","1","2","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AORTX09032-3W","","","","1","","","","","2017-06-11 00:00:00","","4","","","25.1","1.096","","1","2","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AORTX09032-3W","","","","1","","","","","2017-06-11 00:00:00","","4","","","31.1","1.092","","1","3","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AORTX09033-4W","","","","1","","","","","2017-06-11 00:00:00","","4","","","15","1.082","","1","3","3","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AORTX09033-4W","","","","1","","","","","2017-06-11 00:00:00","","4","","","21.6","1.08","","1","3","3","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AORTX09037-1W","","","","1","","","","","2017-06-11 00:00:00","","4","","","46.4","1.082","","3","3","4","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","BNC469-7","","","","1","","","","","2017-06-11 00:00:00","","4","","Small","23.4","1.079","","1","2","7","1 HH","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AORTX09037-4W/Y","","","","1","","","","","2017-06-11 00:00:00","","4","","Common scab","38.8","1.085","","2","3","4","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AORTX09037-4W/Y","","","","1","","","","","2017-06-11 00:00:00","","4","","","39.1","1.084","","2","3","4","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AORTX10247-1W/Y","","","","1","","","","","2017-06-11 00:00:00","","4","","Pear shaped","27.1","1.089","","1","2","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AORTX10247-1W/Y","","","","1","","","","","2017-06-11 00:00:00","","4","","","24","1.088","","1","2","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","B2869-29","","","","1","","","","","2017-06-11 00:00:00","","4","","Small; smooth","33.8","1.086","","1","3","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","B2869-29","","","","1","","","","","2017-06-11 00:00:00","","4","","","31.4","1.087","","1","3","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","B3012-1","","","","1","","","","","2017-06-11 00:00:00","","4","","","30.6","1.085","","1","3","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","B3012-1","","","","1","","","","","2017-06-11 00:00:00","","4","","","33","1.082","","1","3","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","BNC311-4","","","","1","","","","","2017-06-11 00:00:00","","4","","Some small","29.6","1.083","","1","2","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","BNC311-4","","","","1","","","","","2017-06-11 00:00:00","","4","","","34.2","1.083","","1","2","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSAFB611-5","","","","1","","","","","2017-06-11 00:00:00","","4","","Deep eye","25","1.089","","1","2","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AF5484-3","","","","1","","","","","2017-06-11 00:00:00","","4","","","27","1.087","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","COTX12235-2W","","","","1","","","","","2017-06-11 00:00:00","","4","","Bad GC","22.1","1.065","","1","2","3","2 IBS 1 pink","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AF5583-3","","","","1","","","","","2017-06-11 00:00:00","","2","","","35.1","1.089","","1","2","8","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSZ042-7","","","","1","","","","","2017-06-11 00:00:00","","2","","Deep eye","31.2","1.088","","1","2","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSZ063-2","","","","1","","","","","2017-06-11 00:00:00","","2","","Deep eye","33","1.084","","1","2","7","4IHN","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSZ242-13","","","","1","","","","","2017-06-11 00:00:00","","2","","Nice type","32.8","1.084","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NDAF113490C-6","","","","1","","","","","2017-06-11 00:00:00","","2","","GC","48.8","1.079","","1","2","5","1HH","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NDTX1244-3W/Y ","","","","1","","","","","2017-06-11 00:00:00","","2","","","50.2","1.081","","3","3","7","2 stem end 1 IBS","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NYN24-2","","","","1","","","","","2017-06-11 00:00:00","","2","","GC; flat","39.8","1.08","","1","2","7","1 IBS","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AF5429-3","","","","1","","","","","2017-06-11 00:00:00","","2","","Flat; smooth","36","1.082","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AF5429-3","","","","1","","","","","2017-06-11 00:00:00","","2","","","42","1.084","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AF5583-3","","","","1","","","","","2017-06-11 00:00:00","","2","","","32","1.091","","1","2","8","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","AOR11484-2","","","","1","","","","","2017-06-11 00:00:00","","2","","","39.1","1.086","","1","2","8","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSX526-1","","","","1","","","","","2017-06-11 00:00:00","","2","","Some small","31.4","1.084","","1","2","6","1 VD","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","B2904-2","","","","1","","","","","2017-06-11 00:00:00","","2","","","34.1","1.089","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSZ052-02","","","","1","","","","","2017-06-11 00:00:00","","2","","","31.6","1.087","","1","2","8","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSZ052-02","","","","1","","","","","2017-06-11 00:00:00","","2","","","32.1","1.087","","1","2","8","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSZ242-07","","","","1","","","","","2017-06-11 00:00:00","","2","","","37.2","1.099","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSZ242-13","","","","1","","","","","2017-06-11 00:00:00","","2","","","29.6","1.097","","1","2","8","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NC472-1","","","","1","","","","","2017-06-11 00:00:00","","2","","","37.1","1.086","","1","2","7","Surface scab","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NC473-2","","","","1","","","","","2017-06-11 00:00:00","","2","","Good size","29.8","1.078","","1","2","7","1 HH; 1 IBS","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NCB3171-7","","","","1","","","","","2017-06-11 00:00:00","","2","","Small","36.8","1.084","","2","2","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NYM7-4","","","","1","","","","","2017-06-11 00:00:00","","2","","","30.2","1.082","","1","3","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSX542-2","","","","1","","","","","2017-06-11 00:00:00","","2","","Small; good yield","34.3","1.083","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSX225-2","","","","1","","","","","2017-06-11 00:00:00","","2","","Small","37.4","1.082","","1","2","7","1 IBS","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","Lamoka","","","","1","1","","","","2017-06-11 00:00:00","","2","","Pear shaped","30.1","1.094","","1","3","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NCB3171-7","","","","1","","","","","2017-06-11 00:00:00","","1","","","41.4","1.084","","1","2","6","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","CO11087-1W","","","","1","","","","","2017-06-11 00:00:00","","4","","small; low yield, GC","13.6","1.085","","1","2","5","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSAFB626-2","","","","1","","","","","2017-06-11 00:00:00","","1","","GC; sticky stolons","40.6","1.085","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSW294-1","","","","1","","","","","2017-06-11 00:00:00","","1","","Smooth; GC","42.1","1.084","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSZ022-16","","","","1","","","","","2017-06-11 00:00:00","","1","","Good yield","41.1","1.088","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NYN6-2","","","","1","","","","","2017-06-11 00:00:00","","1","","Flat","53.6","1.083","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","B2904-2","","","","1","","","","","2017-06-11 00:00:00","","1","","","45.8","1.086","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NC470-3","","","","1","","","","","2017-06-11 00:00:00","","1","","Good yld; nice","62.1","1.092","","1","2","8","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NC470-3","","","","1","","","","","2017-06-11 00:00:00","","1","","","40.1","1.086","","1","2","8","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","NC472-1","","","","1","","","","","2017-06-11 00:00:00","","1","","","45.6","1.084","","1","2","7","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","Atlantic","","","","1","1","","","","2017-06-11 00:00:00","","2","","","35.1","1.086","","1","2","8","","","","","","","","","","","","","","","","","",""
"2017","NCPT","CA","2017 NCPT CA","MSW474-1","","","","1","","","","","2017-06-11 00:00:00","","2","","Nice type","35.6","1.081","","1","2","7","","","","","","","","","","","","","","","","","",""
